legacy_url,disposition,target_url,redirect_code,reason,owner,priority,implementation_layer,url_class,source,has_organic_traffic,has_external_links
/tag/sfcc/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/sfcc/page/10/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/11/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/12/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/13/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/14/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/15/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/2/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/3/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/4/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/5/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/6/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/7/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfcc/page/8/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/sfra/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/sftp/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/slack/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/slas/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/technical/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/tag/technical/page/11/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/2/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/3/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/4/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/5/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/6/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/7/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/technical/page/9/,retire,,,Class pagination defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,pagination,search-console:pages,1,
/tag/twitter/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved. SEO owner approval required.,seo-owner,high,none,system,search-console:pages,1,
/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,keep,/taming-the-beast-a-developers-deep-dive-into-sfcc-meta-tag-rules/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:seed|post-sitemap.xml|search-console:pages|seed:manual,1,
/terms-and-conditions/,retire,,,"No source content, organic traffic, or external links were found for this seed-only legal route; retire to 404.",migration-engineer,medium,none,page,crawl:seed|seed:manual,,
/terms-of-service/,retire,,,"No source content, organic traffic, or external links were found for this seed-only legal route; retire to 404.",migration-engineer,medium,none,page,crawl:seed|seed:manual,,
/the-attribute-fallback-system-in-sfcc/,keep,/the-attribute-fallback-system-in-sfcc/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-b2c-commerce-architect-certification/,keep,/the-b2c-commerce-architect-certification/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages,1,1
/the-createorders-api-in-sfcc/,keep,/the-createorders-api-in-sfcc/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:2|post-sitemap.xml|search-console:links|search-console:pages,1,1
/the-deprecation-of-the-uuid-token-for-api-clients/,keep,/the-deprecation-of-the-uuid-token-for-api-clients/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-deprecation-of-the-uuid-token-for-api-clients/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/the-importance-of-origin-shielding/,keep,/the-importance-of-origin-shielding/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-journey-from-developer-to-architect/,keep,/the-journey-from-developer-to-architect/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-journey-from-developer-to-architect/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/the-latest-in-sfcc-version-24-7/,keep,/the-latest-in-sfcc-version-24-7/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-move-from-on-site-to-remote/,keep,/the-move-from-on-site-to-remote/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-move-from-on-site-to-remote/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,keep,/the-move-from-sitegenesis-and-sfra-to-the-composable-storefront-as-a-developer/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages,1,1
/the-path-to-being-an-architect/,keep,/the-path-to-being-an-architect/,,Class page defaults to keep with canonical path preserved.,seo-owner,high,none,page,crawl:depth:1|page-sitemap.xml|search-console:pages,1,
/the-realm-split-field-guide-to-migrating-an-sfcc-site/,keep,/the-realm-split-field-guide-to-migrating-an-sfcc-site/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:seed|post-sitemap.xml|search-console:pages|seed:manual,1,
/the-request-body-in-an-sfcc-controller/,keep,/the-request-body-in-an-sfcc-controller/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/the-salesforce-b2c-commerce-cloud-environment/,keep,/the-salesforce-b2c-commerce-cloud-environment/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/the-salesforce-b2c-commerce-cloud-environment/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/the-sfcc-guide-to-finding-pod-numbers/,keep,/the-sfcc-guide-to-finding-pod-numbers/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:seed|post-sitemap.xml|search-console:pages|seed:manual,1,
/the-state-of-ohana-for-salesforce-commerce-cloud/,keep,/the-state-of-ohana-for-salesforce-commerce-cloud/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,keep,/the-sunsetting-of-arc300-architect-b2c-commerce-solutions/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/third-party-api-caching-in-commerce-cloud/,keep,/third-party-api-caching-in-commerce-cloud/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages,1,1
/three-things-to-secure-sfcc/,keep,/three-things-to-secure-sfcc/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/three-things-to-secure-sfcc/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/trailblazerdx-2022-for-b2c-commerce/,keep,/trailblazerdx-2022-for-b2c-commerce/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:2|post-sitemap.xml|search-console:pages,1,
/understanding-locale-fallback-in-sfcc/,keep,/understanding-locale-fallback-in-sfcc/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/understanding-sfcc-instances/,keep,/understanding-sfcc-instances/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
/unravelling-the-mystery-of-dates-in-the-ocapi/,keep,/unravelling-the-mystery-of-dates-in-the-ocapi/,,Class post defaults to keep with canonical path preserved.,seo-owner,critical,none,post,crawl:depth:2|post-sitemap.xml|search-console:links|search-console:pages,1,1
/versioning-of-content-assets/,keep,/versioning-of-content-assets/,,Class page defaults to keep with canonical path preserved.,seo-owner,high,none,page,crawl:depth:2|page-sitemap.xml|search-console:pages,1,
/video/,keep,/video/,,Class page defaults to keep with canonical path preserved.,seo-owner,high,none,page,crawl:seed|page-sitemap.xml|search-console:pages|seed:manual,1,
/video/feed/,retire,,,Class system defaults to retire with 404 behavior unless explicit override is approved.,migration-engineer,low,none,system,crawl:depth:2,,
/what-can-i-use-chatgpt-for-when-working-with-salesforce/,keep,/what-can-i-use-chatgpt-for-when-working-with-salesforce/,,Class post defaults to keep with canonical path preserved.,seo-owner,high,none,post,crawl:depth:1|post-sitemap.xml|search-console:pages,1,
