legacy_url,legacy_path,route_class,disposition,target_url,intent_class,owner,notes,implementation_layer,redirect_code,has_organic_traffic,has_external_links,source
/comments/feed/,/comments/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:1|probe:system-route
/commerce-cloud-t-shirts-on-shirtforce/,/commerce-cloud-t-shirts-on-shirtforce/,post,keep,/commerce-cloud-t-shirts-on-shirtforce/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/commerce-cloud-t-shirts-on-shirtforce/feed/,/commerce-cloud-t-shirts-on-shirtforce/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/community-repositories/,/community-repositories/,page,keep,/community-repositories/,preserved-exact,seo-owner,Class page defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:1|page-sitemap.xml|search-console:links|search-console:pages
/community-salesforce-events-and-commerce-cloud/,/community-salesforce-events-and-commerce-cloud/,post,keep,/community-salesforce-events-and-commerce-cloud/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/connecting-the-clouds-wedding-or-funeral/,/connecting-the-clouds-wedding-or-funeral/,page,keep,/connecting-the-clouds-wedding-or-funeral/,preserved-exact,seo-owner,Class page defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|page-sitemap.xml|search-console:pages
/connecting-the-clouds-wedding-or-funeral/feed/,/connecting-the-clouds-wedding-or-funeral/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/contact/,/contact/,page,retire,,retired-no-equivalent,migration-engineer,"No source content, organic traffic, or external links were found for this seed-only utility route; retire to 404.",none,,,,crawl:seed|seed:manual
/cookie-policy-eu/,/cookie-policy-eu/,page,keep,/cookie-policy-eu/,preserved-exact,seo-owner,Class page defaults to keep with canonical path preserved.,none,,1,,page-sitemap.xml|search-console:pages
/creating-custom-ocapi-endpoints/,/creating-custom-ocapi-endpoints/,post,keep,/creating-custom-ocapi-endpoints/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/creating-custom-ocapi-endpoints/feed/,/creating-custom-ocapi-endpoints/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/custom-preferences-in-sfcc/,/custom-preferences-in-sfcc/,post,keep,/custom-preferences-in-sfcc/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:2|post-sitemap.xml|search-console:links|search-console:pages
/custom-ttf-fonts-in-pdf-for-sfcc/,/custom-ttf-fonts-in-pdf-for-sfcc/,post,keep,/custom-ttf-fonts-in-pdf-for-sfcc/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/custom-ttf-fonts-in-pdf-for-sfcc/feed/,/custom-ttf-fonts-in-pdf-for-sfcc/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/delta-exports-in-salesforce-b2c-commerce-cloud/,/delta-exports-in-salesforce-b2c-commerce-cloud/,post,keep,/delta-exports-in-salesforce-b2c-commerce-cloud/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/delta-exports-in-salesforce-b2c-commerce/,/delta-exports-in-salesforce-b2c-commerce/,page,merge,/delta-exports-in-salesforce-b2c-commerce-cloud/,pending-review,seo-owner,Owner-approved merge: Search Console discovered alternate legacy path consolidated into the source-backed cloud article. Reclassified to Hugo alias delivery for Model A in RHI-063 after RHI-062 selected Hugo aliases as the launch redirect mechanism.,pages-static,301,1,,search-console:pages
/digging-into-the-b2c-commerce-cloud-24-3-release/,/digging-into-the-b2c-commerce-cloud-24-3-release/,post,keep,/digging-into-the-b2c-commerce-cloud-24-3-release/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/disclaimer/,/disclaimer/,page,retire,,retired-no-equivalent,migration-engineer,"No source content, organic traffic, or external links were found for this seed-only legal route; retire to 404.",none,,,,crawl:seed|seed:manual
/e-landing-page-sitemap.xml,/e-landing-page-sitemap.xml,system,retire,,retired-no-equivalent,seo-owner,Legacy WordPress landing-page sitemap shard is retired because Hugo publishes the canonical sitemap inventory at /sitemap.xml for launch.,none,,,,url-discovery.sitemaps.summary.json
/elementor-landing-page-1179/,/elementor-landing-page-1179/,landing,retire,,retired-no-equivalent,migration-engineer,Elementor test landing page retired pending explicit owner keep approval.,none,,,,e-landing-page-sitemap.xml
/events-and-the-golden-hoodie/,/events-and-the-golden-hoodie/,post,keep,/events-and-the-golden-hoodie/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/everything-new-in-sfcc-23-4/,/everything-new-in-sfcc-23-4/,video,keep,/everything-new-in-sfcc-23-4/,preserved-exact,seo-owner,Class video defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages|video-sitemap.xml
/feed/,/feed/,system,keep,/feed/,preserved-exact,seo-owner,Canonical feed route is explicitly preserved by the Phase 2 route and redirect contract.,none,,1,,crawl:depth:1|probe:system-route|search-console:pages
/feed/atom/,/feed/atom/,system,merge,/feed/,pending-review,seo-owner,Legacy Atom feed variant consolidates to the canonical /feed/ endpoint approved in RHI-013; Atom parity is optional and non-blocking. Reclassified to Hugo alias delivery for Model A in RHI-063 after RHI-062 selected Hugo aliases as the launch redirect mechanism.,pages-static,301,,,policy:rhi-013|probe:system-route
/feed/rss/,/feed/rss/,system,merge,/feed/,pending-review,seo-owner,Legacy feed variant consolidates to the canonical /feed/ endpoint approved in RHI-013; redirect directly with no chain. Reclassified to Hugo alias delivery for Model A in RHI-063 after RHI-062 selected Hugo aliases as the launch redirect mechanism.,pages-static,301,,,policy:rhi-013|probe:system-route
/fetching-data-in-a-locale-with-sfcc/,/fetching-data-in-a-locale-with-sfcc/,post,keep,/fetching-data-in-a-locale-with-sfcc/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/field-guide-to-custom-caches-in-sfcc/,/field-guide-to-custom-caches-in-sfcc/,post,keep,/field-guide-to-custom-caches-in-sfcc/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:seed|post-sitemap.xml|search-console:pages|seed:manual
/get-connected-at-salesforce-connections-2022/,/get-connected-at-salesforce-connections-2022/,post,keep,/get-connected-at-salesforce-connections-2022/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/getting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release/,/getting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release/,post,keep,/getting-secured-with-the-24-5-salesforce-b2c-commerce-cloud-release/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/getting-to-know-sfra-as-a-developer/,/getting-to-know-sfra-as-a-developer/,post,keep,/getting-to-know-sfra-as-a-developer/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages
/getting-to-know-sfra-as-a-developer/feed/,/getting-to-know-sfra-as-a-developer/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/getting-to-know-the-sfcc-24-4-release/,/getting-to-know-the-sfcc-24-4-release/,post,keep,/getting-to-know-the-sfcc-24-4-release/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/guide-to-the-getprops-method-in-sfcc/,/guide-to-the-getprops-method-in-sfcc/,post,keep,/guide-to-the-getprops-method-in-sfcc/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/headless/,/headless/,page,keep,/headless/,preserved-exact,seo-owner,Class page defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|page-sitemap.xml|search-console:pages
/helpful-salesforce-b2c-commerce-cloud-cartridges/,/helpful-salesforce-b2c-commerce-cloud-cartridges/,post,keep,/helpful-salesforce-b2c-commerce-cloud-cartridges/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/helpful-salesforce-b2c-commerce-cloud-cli-tools/,/helpful-salesforce-b2c-commerce-cloud-cli-tools/,post,keep,/helpful-salesforce-b2c-commerce-cloud-cli-tools/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:1|post-sitemap.xml|search-console:pages
/helpful-salesforce-b2c-commerce-cloud-cli-tools/feed/,/helpful-salesforce-b2c-commerce-cloud-cli-tools/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/how-to-change-the-code-compatibility-mode-in-salesforce-b2c-commerce-cloud/,/how-to-change-the-code-compatibility-mode-in-salesforce-b2c-commerce-cloud/,post,keep,/how-to-change-the-code-compatibility-mode-in-salesforce-b2c-commerce-cloud/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud/,/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud/,post,keep,/how-to-extend-active-data-in-salesforce-b2c-commerce-cloud/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,,crawl:depth:2|post-sitemap.xml|search-console:pages
/how-to-filter-jsdoc-in-storybook-autodocs/,/how-to-filter-jsdoc-in-storybook-autodocs/,post,keep,/how-to-filter-jsdoc-in-storybook-autodocs/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages
/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,post,keep,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages
/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/feed/,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/feed/,system,retire,,retired-no-equivalent,migration-engineer,Class system defaults to retire with 404 behavior unless explicit override is approved.,none,,,,crawl:depth:2
/how-to-get-salesforce-certification-vouchers/,/how-to-get-salesforce-certification-vouchers/,post,keep,/how-to-get-salesforce-certification-vouchers/,preserved-exact,seo-owner,Class post defaults to keep with canonical path preserved.,none,,1,1,crawl:depth:1|post-sitemap.xml|search-console:links|search-console:pages
